experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
67,Rac1,all,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,86027.0,4.934634778112113,0.399710137455928,0.3361680917215057,0.05252143926224071,0.13599390591155508,0.8389631940043576,0.6576924218248649,0.9162160373818955
68,Rac1,all,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,64084.0,4.806749611748323,0.534732124368232,0.5972829358707147,0.07801051595281035,0.2278668771705492,0.9403192168507039,0.825193447149941,0.9657898031751536
73,Rac1,all,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,303745.0,5.482509137667169,0.41692189584095996,0.3920337475157636,0.07165378017623186,0.15897012618007267,0.8149907024081543,0.6521139349486038,0.8800083068737783
74,Rac1,all,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,1067440.0,6.028343473016742,0.47081492664349633,0.4748509446646255,0.07924615629600089,0.21625806950987175,0.8599624684042478,0.7160773777264735,0.9201960927249294
75,Rac1,all,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,1162400.0,6.065355601289965,0.43811316187304417,0.36652120855934245,0.0760581168774887,0.18137354343243844,0.8688856758537611,0.699520177663615,0.9343303486812583
76,Rac1,all,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,229521.0,5.360822427419607,0.577187471113528,0.6498671470769742,0.1724348928457758,0.3693702285810023,0.8959539936535447,0.8006748504944456,0.930025759019711
77,Rac1,all,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,1188288.0,6.074921711396364,0.4740070527767184,0.46111294597515184,0.0707517468748529,0.20322548905311674,0.8923250704956038,0.7531075492059278,0.9433059617426369
78,Rac1,all,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,903553.0,5.955953632195736,0.4562587417079856,0.4516487408545609,0.07104384844420412,0.18889055444795957,0.8313901615509816,0.6969789700715451,0.906020024462373
79,Rac1,all,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,1426070.0,6.154140843796071,0.43863396186993303,0.3756813079264692,0.0778066022880127,0.1852282442927358,0.8375066099208184,0.7021215987161638,0.9137705849393528
80,Rac1,all,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,1315606.0,6.119125845474154,0.466637549503022,0.4550533566667743,0.09897354024206116,0.21161593172647836,0.8549139953131746,0.7075349078160478,0.9215113238303791
